Fecha,Año,Mes,Mes_Nombre,Dia,Trimestre,Producto,Categoría,Cantidad,Precio,Ciudad,Total_Venta
2026-02-02,2026,2,Febrero,2,2026Q1,Teclado K1,Accesorios,12,108.0,Lima,1296.0
2026-04-24,2026,4,Abril,24,2026Q2,USB 64GB,Almacenamiento,2,45.0,Trujillo,90.0
2026-03-21,2026,3,Marzo,21,2026Q1,Cable UTP,Redes,18,25.0,Tacna,450.0
2026-03-03,2026,3,Marzo,3,2026Q1,Laptop A,Computadoras,2,2750.0,Cusco,5500.0
2026-05-13,2026,5,Mayo,13,2026Q2,Switch 8P,Redes,14,310.0,Arequipa,4340.0
2026-06-04,2026,6,Junio,4,2026Q2,Laptop A,Computadoras,6,2250.0,Arequipa,13500.0
2026-05-14,2026,5,Mayo,14,2026Q2,Monitor 27,Computadoras,2,1250.0,Cusco,2500.0
2026-07-25,2026,7,Julio,25,2026Q3,Laptop C,Computadoras,9,4510.0,Moquegua,40590.0
2026-06-10,2026,6,Junio,10,2026Q2,Webcam HD,Accesorios,13,190.0,Arequipa,2470.0
2026-03-09,2026,3,Marzo,9,2026Q1,Audífonos Pro,Accesorios,11,237.5,Arequipa,2612.5
2026-06-25,2026,6,Junio,25,2026Q2,PC Gamer X,Computadoras,17,5460.0,Arequipa,92820.0
2026-05-02,2026,5,Mayo,2,2026Q2,Monitor 24,Computadoras,7,850.0,Juliaca,5950.0
2026-06-12,2026,6,Junio,12,2026Q2,USB 128GB,Almacenamiento,10,82.5,Tacna,825.0
2026-02-09,2026,2,Febrero,9,2026Q1,Switch 8P,Redes,1,310.0,Moquegua,310.0
2026-05-06,2026,5,Mayo,6,2026Q2,Monitor 27,Computadoras,18,1250.0,Lima,22500.0
2026-05-31,2026,5,Mayo,31,2026Q2,Impresora Multifunción,Impresoras,20,1092.5,Arequipa,21850.0
2026-06-02,2026,6,Junio,2,2026Q2,Disco SSD 1TB,Almacenamiento,2,380.0,Juliaca,760.0
2026-02-10,2026,2,Febrero,10,2026Q1,Mouse X,Accesorios,7,45.0,Puno,315.0
2026-03-25,2026,3,Marzo,25,2026Q1,Disco SSD 2TB,Almacenamiento,7,690.0,Arequipa,4830.0
2026-08-01,2026,8,Agosto,1,2026Q3,Disco SSD 2TB,Almacenamiento,10,690.0,Lima,6900.0
2026-01-23,2026,1,Enero,23,2026Q1,Laptop A,Computadoras,1,2500.0,Trujillo,2500.0
2026-02-11,2026,2,Febrero,11,2026Q1,USB 128GB,Almacenamiento,13,71.25,Lima,926.25
2026-03-03,2026,3,Marzo,3,2026Q1,Disco SSD 2TB,Almacenamiento,10,724.5,Puno,7245.0
2026-04-10,2026,4,Abril,10,2026Q2,Webcam HD,Accesorios,2,171.0,Puno,342.0
2026-08-14,2026,8,Agosto,14,2026Q3,Mouse X,Accesorios,13,52.5,Cusco,682.5
2026-07-04,2026,7,Julio,4,2026Q3,Teclado K1,Accesorios,20,114.0,Moquegua,2280.0
2026-01-17,2026,1,Enero,17,2026Q1,Impresora A,Impresoras,9,780.0,Trujillo,7020.0
2026-08-05,2026,8,Agosto,5,2026Q3,Webcam HD,Accesorios,8,190.0,Tacna,1520.0
2026-05-31,2026,5,Mayo,31,2026Q2,Mouse X,Accesorios,18,50.0,Cusco,900.0
2026-06-08,2026,6,Junio,8,2026Q2,Teclado K1,Accesorios,1,114.0,Arequipa,114.0
2026-06-14,2026,6,Junio,14,2026Q2,Webcam HD,Accesorios,16,180.5,Lima,2888.0
2026-01-31,2026,1,Enero,31,2026Q1,Laptop B,Computadoras,4,2880.0,Cusco,11520.0
2026-04-09,2026,4,Abril,9,2026Q2,Impresora A,Impresoras,15,858.0,Moquegua,12870.0
2026-06-03,2026,6,Junio,3,2026Q2,Switch 8P,Redes,1,341.0,Moquegua,341.0
2026-02-12,2026,2,Febrero,12,2026Q1,Impresora Multifunción,Impresoras,4,1207.5,Cusco,4830.0
2026-01-24,2026,1,Enero,24,2026Q1,Monitor 24,Computadoras,2,935.0,Moquegua,1870.0
2026-02-25,2026,2,Febrero,25,2026Q1,Disco SSD 1TB,Almacenamiento,17,380.0,Puno,6460.0
2026-03-28,2026,3,Marzo,28,2026Q1,Laptop A,Computadoras,10,2250.0,Moquegua,22500.0
2026-04-13,2026,4,Abril,13,2026Q2,USB 64GB,Almacenamiento,7,49.5,Juliaca,346.5
2026-04-17,2026,4,Abril,17,2026Q2,Laptop B,Computadoras,9,3040.0,Tacna,27360.0
2026-08-18,2026,8,Agosto,18,2026Q3,Audífonos Pro,Accesorios,19,250.0,Puno,4750.0
2026-01-23,2026,1,Enero,23,2026Q1,Impresora Multifunción,Impresoras,5,1150.0,Juliaca,5750.0
2026-05-24,2026,5,Mayo,24,2026Q2,Disco SSD 1TB,Almacenamiento,7,380.0,Moquegua,2660.0
2026-01-10,2026,1,Enero,10,2026Q1,Impresora Multifunción,Impresoras,5,1092.5,Arequipa,5462.5
2026-04-11,2026,4,Abril,11,2026Q2,PC Gamer X,Computadoras,1,5200.0,Lima,5200.0
2026-07-29,2026,7,Julio,29,2026Q3,Mouse Gamer,Accesorios,1,198.0,Tacna,198.0
2026-08-01,2026,8,Agosto,1,2026Q3,Impresora Multifunción,Impresoras,2,1207.5,Puno,2415.0
2026-01-16,2026,1,Enero,16,2026Q1,Disco SSD 1TB,Almacenamiento,9,361.0,Arequipa,3249.0
2026-03-20,2026,3,Marzo,20,2026Q1,Disco SSD 1TB,Almacenamiento,5,399.0,Arequipa,1995.0
2026-04-10,2026,4,Abril,10,2026Q2,Webcam HD,Accesorios,7,190.0,Juliaca,1330.0
2026-05-11,2026,5,Mayo,11,2026Q2,PC Gamer X,Computadoras,15,5200.0,Juliaca,78000.0
2026-01-30,2026,1,Enero,30,2026Q1,USB 64GB,Almacenamiento,12,40.5,Cusco,486.0
2026-03-31,2026,3,Marzo,31,2026Q1,USB 64GB,Almacenamiento,15,49.5,Juliaca,742.5
2026-02-06,2026,2,Febrero,6,2026Q1,Teclado K1,Accesorios,11,114.0,Moquegua,1254.0
2026-05-08,2026,5,Mayo,8,2026Q2,Monitor 24,Computadoras,15,765.0,Trujillo,11475.0
2026-02-28,2026,2,Febrero,28,2026Q1,Disco SSD 1TB,Almacenamiento,18,342.0,Tacna,6156.0
2026-06-15,2026,6,Junio,15,2026Q2,Mouse X,Accesorios,4,50.0,Cusco,200.0
2026-04-15,2026,4,Abril,15,2026Q2,Laptop A,Computadoras,15,2375.0,Cusco,35625.0
2026-04-07,2026,4,Abril,7,2026Q2,Impresora Multifunción,Impresoras,13,1150.0,Tacna,14950.0
2026-03-01,2026,3,Marzo,1,2026Q1,USB 64GB,Almacenamiento,11,40.5,Moquegua,445.5
2026-02-28,2026,2,Febrero,28,2026Q1,Mouse Gamer,Accesorios,17,189.0,Arequipa,3213.0
2026-02-12,2026,2,Febrero,12,2026Q1,Mouse X,Accesorios,3,50.0,Tacna,150.0
2026-05-13,2026,5,Mayo,13,2026Q2,Router WiFi,Redes,18,218.5,Juliaca,3933.0
2026-08-03,2026,8,Agosto,3,2026Q3,Switch 8P,Redes,14,279.0,Moquegua,3906.0
2026-07-11,2026,7,Julio,11,2026Q3,Monitor 27,Computadoras,17,1375.0,Puno,23375.0
2026-03-07,2026,3,Marzo,7,2026Q1,Teclado K1,Accesorios,11,120.0,Lima,1320.0
2026-04-18,2026,4,Abril,18,2026Q2,USB 128GB,Almacenamiento,16,75.0,Cusco,1200.0
2026-04-28,2026,4,Abril,28,2026Q2,Disco SSD 1TB,Almacenamiento,12,418.0,Lima,5016.0
2026-04-17,2026,4,Abril,17,2026Q2,Disco SSD 2TB,Almacenamiento,20,724.5,Juliaca,14490.0
2026-01-29,2026,1,Enero,29,2026Q1,Mouse Gamer,Accesorios,2,180.0,Arequipa,360.0
2026-02-12,2026,2,Febrero,12,2026Q1,Laptop A,Computadoras,20,2375.0,Puno,47500.0
2026-08-08,2026,8,Agosto,8,2026Q3,Impresora Multifunción,Impresoras,5,1150.0,Juliaca,5750.0
2026-01-29,2026,1,Enero,29,2026Q1,Monitor 27,Computadoras,4,1375.0,Juliaca,5500.0
2026-06-07,2026,6,Junio,7,2026Q2,Mouse Gamer,Accesorios,13,180.0,Arequipa,2340.0
2026-03-09,2026,3,Marzo,9,2026Q1,Cable UTP,Redes,15,25.0,Juliaca,375.0
2026-05-24,2026,5,Mayo,24,2026Q2,Mouse X,Accesorios,1,52.5,Puno,52.5
2026-06-24,2026,6,Junio,24,2026Q2,Webcam HD,Accesorios,8,180.5,Trujillo,1444.0
2026-05-26,2026,5,Mayo,26,2026Q2,Teclado K1,Accesorios,14,114.0,Arequipa,1596.0
2026-01-16,2026,1,Enero,16,2026Q1,USB 128GB,Almacenamiento,7,67.5,Arequipa,472.5
2026-05-18,2026,5,Mayo,18,2026Q2,Router WiFi,Redes,4,241.5,Moquegua,966.0
2026-05-16,2026,5,Mayo,16,2026Q2,Router WiFi,Redes,15,253.0,Trujillo,3795.0
2026-07-10,2026,7,Julio,10,2026Q3,Teclado K1,Accesorios,18,120.0,Puno,2160.0
2026-07-08,2026,7,Julio,8,2026Q3,Webcam HD,Accesorios,17,209.0,Lima,3553.0
2026-06-10,2026,6,Junio,10,2026Q2,Impresora A,Impresoras,16,741.0,Puno,11856.0
2026-05-17,2026,5,Mayo,17,2026Q2,PC Gamer X,Computadoras,9,5200.0,Puno,46800.0
2026-01-24,2026,1,Enero,24,2026Q1,USB 128GB,Almacenamiento,18,67.5,Cusco,1215.0
2026-05-24,2026,5,Mayo,24,2026Q2,Teclado K1,Accesorios,14,126.0,Moquegua,1764.0
2026-01-09,2026,1,Enero,9,2026Q1,Laptop A,Computadoras,9,2500.0,Cusco,22500.0
2026-05-05,2026,5,Mayo,5,2026Q2,Disco SSD 2TB,Almacenamiento,2,621.0,Moquegua,1242.0
2026-03-24,2026,3,Marzo,24,2026Q1,Laptop C,Computadoras,5,3690.0,Tacna,18450.0
2026-05-10,2026,5,Mayo,10,2026Q2,Disco SSD 1TB,Almacenamiento,10,380.0,Juliaca,3800.0
2026-06-16,2026,6,Junio,16,2026Q2,Audífonos Pro,Accesorios,13,262.5,Puno,3412.5
2026-01-13,2026,1,Enero,13,2026Q1,Laptop C,Computadoras,18,4100.0,Lima,73800.0
2026-08-15,2026,8,Agosto,15,2026Q3,PC Gamer X,Computadoras,3,4680.0,Juliaca,14040.0
2026-01-21,2026,1,Enero,21,2026Q1,USB 128GB,Almacenamiento,13,75.0,Juliaca,975.0
2026-03-05,2026,3,Marzo,5,2026Q1,Mouse X,Accesorios,6,45.0,Moquegua,270.0
2026-08-10,2026,8,Agosto,10,2026Q3,Mouse X,Accesorios,9,55.0,Arequipa,495.0
2026-03-07,2026,3,Marzo,7,2026Q1,Laptop B,Computadoras,14,3200.0,Lima,44800.0
2026-04-23,2026,4,Abril,23,2026Q2,Cable UTP,Redes,14,25.0,Moquegua,350.0
2026-03-14,2026,3,Marzo,14,2026Q1,Laptop A,Computadoras,9,2500.0,Lima,22500.0
2026-04-23,2026,4,Abril,23,2026Q2,Impresora A,Impresoras,16,780.0,Puno,12480.0
2026-03-29,2026,3,Marzo,29,2026Q1,Impresora Multifunción,Impresoras,5,1150.0,Trujillo,5750.0
2026-04-30,2026,4,Abril,30,2026Q2,Router WiFi,Redes,5,218.5,Trujillo,1092.5
2026-01-11,2026,1,Enero,11,2026Q1,USB 64GB,Almacenamiento,5,42.75,Puno,213.75
2026-01-26,2026,1,Enero,26,2026Q1,Audífonos Pro,Accesorios,5,250.0,Trujillo,1250.0
2026-05-09,2026,5,Mayo,9,2026Q2,Router WiFi,Redes,19,218.5,Lima,4151.5
2026-01-09,2026,1,Enero,9,2026Q1,Webcam HD,Accesorios,8,171.0,Tacna,1368.0
2026-05-25,2026,5,Mayo,25,2026Q2,Mouse Gamer,Accesorios,5,198.0,Tacna,990.0
2026-02-20,2026,2,Febrero,20,2026Q1,Mouse X,Accesorios,4,50.0,Moquegua,200.0
2026-08-01,2026,8,Agosto,1,2026Q3,Laptop A,Computadoras,12,2500.0,Juliaca,30000.0
2026-07-09,2026,7,Julio,9,2026Q3,USB 64GB,Almacenamiento,6,40.5,Arequipa,243.0
2026-05-28,2026,5,Mayo,28,2026Q2,PC Gamer X,Computadoras,6,5200.0,Juliaca,31200.0
2026-07-03,2026,7,Julio,3,2026Q3,Webcam HD,Accesorios,5,180.5,Puno,902.5
2026-05-24,2026,5,Mayo,24,2026Q2,Monitor 27,Computadoras,6,1375.0,Trujillo,8250.0
2026-06-04,2026,6,Junio,4,2026Q2,Monitor 24,Computadoras,2,765.0,Arequipa,1530.0
2026-02-26,2026,2,Febrero,26,2026Q1,Laptop A,Computadoras,4,2500.0,Juliaca,10000.0
2026-03-27,2026,3,Marzo,27,2026Q1,Disco SSD 1TB,Almacenamiento,14,418.0,Trujillo,5852.0
2026-06-02,2026,6,Junio,2,2026Q2,USB 64GB,Almacenamiento,16,47.25,Moquegua,756.0
2026-07-24,2026,7,Julio,24,2026Q3,Audífonos Pro,Accesorios,20,250.0,Puno,5000.0
2026-07-29,2026,7,Julio,29,2026Q3,Webcam HD,Accesorios,11,209.0,Cusco,2299.0
2026-01-06,2026,1,Enero,6,2026Q1,Cable UTP,Redes,3,25.0,Lima,75.0
2026-02-01,2026,2,Febrero,1,2026Q1,Switch 8P,Redes,19,279.0,Puno,5301.0
2026-05-08,2026,5,Mayo,8,2026Q2,USB 64GB,Almacenamiento,4,45.0,Cusco,180.0
2026-06-29,2026,6,Junio,29,2026Q2,Mouse X,Accesorios,19,45.0,Lima,855.0
2026-04-17,2026,4,Abril,17,2026Q2,Disco SSD 1TB,Almacenamiento,9,342.0,Moquegua,3078.0
2026-01-04,2026,1,Enero,4,2026Q1,Impresora A,Impresoras,11,702.0,Trujillo,7722.0
2026-03-02,2026,3,Marzo,2,2026Q1,Audífonos Pro,Accesorios,5,250.0,Lima,1250.0
2026-07-25,2026,7,Julio,25,2026Q3,Teclado K1,Accesorios,8,120.0,Juliaca,960.0
2026-05-19,2026,5,Mayo,19,2026Q2,Audífonos Pro,Accesorios,15,237.5,Lima,3562.5
2026-08-13,2026,8,Agosto,13,2026Q3,Impresora Multifunción,Impresoras,1,1035.0,Moquegua,1035.0
2026-04-04,2026,4,Abril,4,2026Q2,USB 128GB,Almacenamiento,16,67.5,Juliaca,1080.0
2026-08-03,2026,8,Agosto,3,2026Q3,Monitor 24,Computadoras,14,807.5,Puno,11305.0
2026-04-06,2026,4,Abril,6,2026Q2,Laptop A,Computadoras,5,2500.0,Tacna,12500.0
2026-07-04,2026,7,Julio,4,2026Q3,Laptop B,Computadoras,13,3360.0,Lima,43680.0
2026-01-17,2026,1,Enero,17,2026Q1,Laptop C,Computadoras,9,4100.0,Puno,36900.0
2026-03-25,2026,3,Marzo,25,2026Q1,Impresora Multifunción,Impresoras,20,1150.0,Tacna,23000.0
2026-06-15,2026,6,Junio,15,2026Q2,Laptop B,Computadoras,11,3360.0,Arequipa,36960.0
2026-08-12,2026,8,Agosto,12,2026Q3,Monitor 24,Computadoras,9,850.0,Moquegua,7650.0
2026-03-23,2026,3,Marzo,23,2026Q1,Switch 8P,Redes,4,310.0,Trujillo,1240.0
2026-04-26,2026,4,Abril,26,2026Q2,Webcam HD,Accesorios,15,171.0,Moquegua,2565.0
2026-04-29,2026,4,Abril,29,2026Q2,Laptop C,Computadoras,8,3895.0,Trujillo,31160.0
2026-08-14,2026,8,Agosto,14,2026Q3,Disco SSD 2TB,Almacenamiento,16,724.5,Puno,11592.0
2026-03-09,2026,3,Marzo,9,2026Q1,Webcam HD,Accesorios,2,171.0,Juliaca,342.0
2026-06-05,2026,6,Junio,5,2026Q2,Teclado K1,Accesorios,20,120.0,Puno,2400.0
2026-04-13,2026,4,Abril,13,2026Q2,Laptop A,Computadoras,10,2625.0,Puno,26250.0
2026-06-04,2026,6,Junio,4,2026Q2,Impresora A,Impresoras,18,702.0,Puno,12636.0
2026-07-23,2026,7,Julio,23,2026Q3,Audífonos Pro,Accesorios,2,250.0,Juliaca,500.0
2026-06-14,2026,6,Junio,14,2026Q2,USB 128GB,Almacenamiento,5,78.75,Trujillo,393.75
2026-07-31,2026,7,Julio,31,2026Q3,Router WiFi,Redes,12,230.0,Lima,2760.0
2026-04-22,2026,4,Abril,22,2026Q2,Router WiFi,Redes,15,241.5,Cusco,3622.5
2026-03-10,2026,3,Marzo,10,2026Q1,Router WiFi,Redes,3,241.5,Tacna,724.5
2026-06-24,2026,6,Junio,24,2026Q2,Monitor 27,Computadoras,7,1250.0,Arequipa,8750.0
2026-08-06,2026,8,Agosto,6,2026Q3,Laptop A,Computadoras,1,2500.0,Trujillo,2500.0
2026-06-13,2026,6,Junio,13,2026Q2,Impresora Multifunción,Impresoras,12,1265.0,Juliaca,15180.0
2026-03-01,2026,3,Marzo,1,2026Q1,Audífonos Pro,Accesorios,8,225.0,Puno,1800.0
2026-02-22,2026,2,Febrero,22,2026Q1,Disco SSD 1TB,Almacenamiento,4,380.0,Moquegua,1520.0
2026-08-19,2026,8,Agosto,19,2026Q3,Impresora A,Impresoras,2,702.0,Trujillo,1404.0
2026-07-29,2026,7,Julio,29,2026Q3,Router WiFi,Redes,2,218.5,Trujillo,437.0
2026-02-11,2026,2,Febrero,11,2026Q1,Laptop B,Computadoras,9,3040.0,Tacna,27360.0
2026-02-20,2026,2,Febrero,20,2026Q1,Disco SSD 2TB,Almacenamiento,18,690.0,Trujillo,12420.0
2026-07-19,2026,7,Julio,19,2026Q3,Mouse X,Accesorios,12,55.0,Juliaca,660.0
2026-03-21,2026,3,Marzo,21,2026Q1,Laptop C,Computadoras,19,4305.0,Tacna,81795.0
2026-03-28,2026,3,Marzo,28,2026Q1,Monitor 24,Computadoras,7,892.5,Trujillo,6247.5
2026-02-01,2026,2,Febrero,1,2026Q1,Disco SSD 1TB,Almacenamiento,1,342.0,Arequipa,342.0
2026-08-05,2026,8,Agosto,5,2026Q3,PC Gamer X,Computadoras,16,5200.0,Puno,83200.0
2026-02-05,2026,2,Febrero,5,2026Q1,Laptop C,Computadoras,8,3690.0,Trujillo,29520.0
2026-02-18,2026,2,Febrero,18,2026Q1,PC Gamer X,Computadoras,8,5460.0,Trujillo,43680.0
2026-06-16,2026,6,Junio,16,2026Q2,PC Gamer X,Computadoras,5,4680.0,Trujillo,23400.0
2026-07-14,2026,7,Julio,14,2026Q3,Webcam HD,Accesorios,18,209.0,Puno,3762.0
2026-03-15,2026,3,Marzo,15,2026Q1,Laptop C,Computadoras,13,4100.0,Moquegua,53300.0
2026-07-07,2026,7,Julio,7,2026Q3,Audífonos Pro,Accesorios,20,262.5,Tacna,5250.0
2026-03-15,2026,3,Marzo,15,2026Q1,Impresora Multifunción,Impresoras,3,1150.0,Arequipa,3450.0
2026-01-10,2026,1,Enero,10,2026Q1,Laptop C,Computadoras,15,4100.0,Juliaca,61500.0
2026-02-20,2026,2,Febrero,20,2026Q1,Switch 8P,Redes,1,341.0,Arequipa,341.0
2026-07-29,2026,7,Julio,29,2026Q3,Router WiFi,Redes,12,230.0,Tacna,2760.0
2026-06-12,2026,6,Junio,12,2026Q2,Mouse X,Accesorios,2,50.0,Cusco,100.0
2026-05-29,2026,5,Mayo,29,2026Q2,PC Gamer X,Computadoras,5,4940.0,Lima,24700.0
2026-03-06,2026,3,Marzo,6,2026Q1,Disco SSD 1TB,Almacenamiento,9,380.0,Lima,3420.0
2026-06-29,2026,6,Junio,29,2026Q2,USB 64GB,Almacenamiento,8,47.25,Moquegua,378.0
2026-07-06,2026,7,Julio,6,2026Q3,Switch 8P,Redes,9,341.0,Tacna,3069.0
2026-01-01,2026,1,Enero,1,2026Q1,USB 128GB,Almacenamiento,11,75.0,Tacna,825.0
2026-04-01,2026,4,Abril,1,2026Q2,Impresora A,Impresoras,20,858.0,Trujillo,17160.0
2026-05-12,2026,5,Mayo,12,2026Q2,Mouse X,Accesorios,8,55.0,Arequipa,440.0
2026-05-05,2026,5,Mayo,5,2026Q2,Teclado K1,Accesorios,1,120.0,Arequipa,120.0
2026-07-14,2026,7,Julio,14,2026Q3,Mouse Gamer,Accesorios,18,180.0,Puno,3240.0
2026-06-27,2026,6,Junio,27,2026Q2,USB 64GB,Almacenamiento,17,42.75,Puno,726.75
2026-02-23,2026,2,Febrero,23,2026Q1,Impresora A,Impresoras,6,702.0,Lima,4212.0
2026-02-23,2026,2,Febrero,23,2026Q1,Laptop A,Computadoras,7,2500.0,Arequipa,17500.0
2026-05-23,2026,5,Mayo,23,2026Q2,Webcam HD,Accesorios,20,209.0,Moquegua,4180.0
2026-08-09,2026,8,Agosto,9,2026Q3,Impresora Multifunción,Impresoras,3,1092.5,Lima,3277.5
2026-06-21,2026,6,Junio,21,2026Q2,Mouse X,Accesorios,15,50.0,Cusco,750.0
2026-02-18,2026,2,Febrero,18,2026Q1,Laptop A,Computadoras,14,2375.0,Tacna,33250.0
2026-01-09,2026,1,Enero,9,2026Q1,Switch 8P,Redes,18,341.0,Trujillo,6138.0
2026-02-26,2026,2,Febrero,26,2026Q1,Monitor 27,Computadoras,9,1312.5,Trujillo,11812.5
2026-08-17,2026,8,Agosto,17,2026Q3,Teclado K1,Accesorios,7,120.0,Tacna,840.0
2026-05-24,2026,5,Mayo,24,2026Q2,Monitor 27,Computadoras,5,1187.5,Moquegua,5937.5
2026-02-18,2026,2,Febrero,18,2026Q1,Laptop C,Computadoras,19,4100.0,Cusco,77900.0
2026-06-17,2026,6,Junio,17,2026Q2,Mouse Gamer,Accesorios,2,180.0,Cusco,360.0
2026-08-08,2026,8,Agosto,8,2026Q3,USB 64GB,Almacenamiento,16,40.5,Lima,648.0
2026-03-03,2026,3,Marzo,3,2026Q1,USB 128GB,Almacenamiento,12,78.75,Lima,945.0
2026-05-28,2026,5,Mayo,28,2026Q2,Disco SSD 1TB,Almacenamiento,13,418.0,Cusco,5434.0
2026-08-02,2026,8,Agosto,2,2026Q3,Laptop C,Computadoras,11,3690.0,Arequipa,40590.0
2026-01-03,2026,1,Enero,3,2026Q1,Laptop B,Computadoras,19,3520.0,Arequipa,66880.0
2026-05-09,2026,5,Mayo,9,2026Q2,Monitor 27,Computadoras,6,1250.0,Cusco,7500.0
2026-05-09,2026,5,Mayo,9,2026Q2,PC Gamer X,Computadoras,20,5720.0,Juliaca,114400.0
2026-02-17,2026,2,Febrero,17,2026Q1,Switch 8P,Redes,15,294.5,Lima,4417.5
2026-07-25,2026,7,Julio,25,2026Q3,Disco SSD 1TB,Almacenamiento,4,380.0,Cusco,1520.0
2026-03-08,2026,3,Marzo,8,2026Q1,Switch 8P,Redes,8,279.0,Juliaca,2232.0
2026-08-08,2026,8,Agosto,8,2026Q3,Laptop C,Computadoras,6,3895.0,Puno,23370.0
2026-04-02,2026,4,Abril,2,2026Q2,Disco SSD 2TB,Almacenamiento,3,621.0,Juliaca,1863.0
2026-05-10,2026,5,Mayo,10,2026Q2,Laptop B,Computadoras,17,2880.0,Tacna,48960.0
2026-05-20,2026,5,Mayo,20,2026Q2,Laptop A,Computadoras,3,2500.0,Cusco,7500.0
2026-03-03,2026,3,Marzo,3,2026Q1,Disco SSD 2TB,Almacenamiento,14,690.0,Cusco,9660.0
2026-06-08,2026,6,Junio,8,2026Q2,Laptop B,Computadoras,5,3360.0,Moquegua,16800.0
2026-02-26,2026,2,Febrero,26,2026Q1,Audífonos Pro,Accesorios,3,225.0,Lima,675.0
2026-01-26,2026,1,Enero,26,2026Q1,USB 128GB,Almacenamiento,5,75.0,Puno,375.0
2026-04-23,2026,4,Abril,23,2026Q2,Monitor 27,Computadoras,7,1250.0,Arequipa,8750.0
2026-03-27,2026,3,Marzo,27,2026Q1,Mouse X,Accesorios,1,50.0,Puno,50.0
2026-02-28,2026,2,Febrero,28,2026Q1,PC Gamer X,Computadoras,19,4680.0,Puno,88920.0
2026-07-05,2026,7,Julio,5,2026Q3,Laptop B,Computadoras,4,3200.0,Lima,12800.0
2026-04-06,2026,4,Abril,6,2026Q2,USB 64GB,Almacenamiento,18,45.0,Trujillo,810.0
2026-01-17,2026,1,Enero,17,2026Q1,USB 128GB,Almacenamiento,2,71.25,Lima,142.5
2026-07-13,2026,7,Julio,13,2026Q3,Mouse X,Accesorios,10,52.5,Tacna,525.0
2026-04-05,2026,4,Abril,5,2026Q2,USB 64GB,Almacenamiento,1,45.0,Arequipa,45.0
2026-07-01,2026,7,Julio,1,2026Q3,Monitor 24,Computadoras,9,850.0,Lima,7650.0
2026-03-04,2026,3,Marzo,4,2026Q1,Disco SSD 1TB,Almacenamiento,16,380.0,Tacna,6080.0
2026-06-03,2026,6,Junio,3,2026Q2,Monitor 27,Computadoras,12,1375.0,Trujillo,16500.0
2026-03-09,2026,3,Marzo,9,2026Q1,USB 64GB,Almacenamiento,14,47.25,Trujillo,661.5
2026-05-13,2026,5,Mayo,13,2026Q2,Router WiFi,Redes,1,218.5,Arequipa,218.5
2026-03-16,2026,3,Marzo,16,2026Q1,Switch 8P,Redes,5,310.0,Puno,1550.0
2026-08-02,2026,8,Agosto,2,2026Q3,Monitor 27,Computadoras,18,1250.0,Tacna,22500.0
2026-05-21,2026,5,Mayo,21,2026Q2,Switch 8P,Redes,13,310.0,Tacna,4030.0
2026-05-13,2026,5,Mayo,13,2026Q2,Impresora A,Impresoras,9,741.0,Puno,6669.0
2026-08-20,2026,8,Agosto,20,2026Q3,PC Gamer X,Computadoras,4,5200.0,Juliaca,20800.0
2026-05-13,2026,5,Mayo,13,2026Q2,Mouse Gamer,Accesorios,10,189.0,Arequipa,1890.0
2026-04-30,2026,4,Abril,30,2026Q2,Mouse X,Accesorios,10,50.0,Trujillo,500.0
2026-06-19,2026,6,Junio,19,2026Q2,Cable UTP,Redes,18,25.0,Arequipa,450.0
2026-03-11,2026,3,Marzo,11,2026Q1,Router WiFi,Redes,1,241.5,Lima,241.5
2026-08-14,2026,8,Agosto,14,2026Q3,Audífonos Pro,Accesorios,8,262.5,Moquegua,2100.0
2026-03-27,2026,3,Marzo,27,2026Q1,Mouse X,Accesorios,8,50.0,Arequipa,400.0
2026-04-28,2026,4,Abril,28,2026Q2,USB 128GB,Almacenamiento,9,71.25,Arequipa,641.25
2026-06-26,2026,6,Junio,26,2026Q2,Cable UTP,Redes,2,25.0,Trujillo,50.0
2026-02-15,2026,2,Febrero,15,2026Q1,USB 128GB,Almacenamiento,19,67.5,Lima,1282.5
2026-04-24,2026,4,Abril,24,2026Q2,PC Gamer X,Computadoras,17,5200.0,Arequipa,88400.0
2026-04-08,2026,4,Abril,8,2026Q2,Impresora Multifunción,Impresoras,5,1207.5,Tacna,6037.5
2026-05-24,2026,5,Mayo,24,2026Q2,Switch 8P,Redes,5,341.0,Lima,1705.0
2026-01-31,2026,1,Enero,31,2026Q1,Impresora A,Impresoras,12,780.0,Moquegua,9360.0
2026-04-05,2026,4,Abril,5,2026Q2,Mouse X,Accesorios,11,52.5,Tacna,577.5
2026-06-08,2026,6,Junio,8,2026Q2,Router WiFi,Redes,15,218.5,Tacna,3277.5
2026-03-22,2026,3,Marzo,22,2026Q1,USB 128GB,Almacenamiento,17,82.5,Arequipa,1402.5
2026-03-17,2026,3,Marzo,17,2026Q1,Audífonos Pro,Accesorios,8,262.5,Tacna,2100.0
2026-07-24,2026,7,Julio,24,2026Q3,Disco SSD 2TB,Almacenamiento,14,690.0,Arequipa,9660.0
2026-01-20,2026,1,Enero,20,2026Q1,Audífonos Pro,Accesorios,20,250.0,Trujillo,5000.0
2026-08-16,2026,8,Agosto,16,2026Q3,Mouse Gamer,Accesorios,19,171.0,Juliaca,3249.0
2026-01-12,2026,1,Enero,12,2026Q1,Impresora Multifunción,Impresoras,16,1035.0,Lima,16560.0
